Program,LogNumber,Station,Date,QA Type,Sample Type,Type,MatrixCode,SampleDepth,Filtered,Analysis,Parameter,Qualifier,Result,Units,Result Type,WaterShed
SAR Estuary/Wetlands Monitoring,WR182684,HUNCRB,6/9/2011 9:48,NA,Grab,DT,SW,S,T,OPP,Coumaphos,<,10,ng/L,Chem,Anaheim Bay - Huntington Harbor
SAR Estuary/Wetlands Monitoring,WR182684,HUNCRB,6/9/2011 9:48,NA,Grab,DT,SW,S,T,OPP,Demeton-o,<,10,ng/L,Chem,Anaheim Bay - Huntington Harbor
SAR Estuary/Wetlands Monitoring,WR182684,HUNCRB,6/9/2011 9:48,NA,Grab,DT,SW,S,T,OPP,Demeton-s,<,10,ng/L,Chem,Anaheim Bay - Huntington Harbor
SAR Estuary/Wetlands Monitoring,WR182684,HUNCRB,6/9/2011 9:48,NA,Grab,DT,SW,S,T,OPP,Diazinon,<,10,ng/L,Chem,Anaheim Bay - Huntington Harbor
SAR Estuary/Wetlands Monitoring,WR182684,HUNCRB,6/9/2011 9:48,NA,Grab,DT,SW,S,T,OPP,Dichlorvos,<,10,ng/L,Chem,Anaheim Bay - Huntington Harbor
SAR Estuary/Wetlands Monitoring,WR182684,HUNCRB,6/9/2011 9:48,NA,Grab,DT,SW,S,T,OPP,Dimethoate,<,10,ng/L,Chem,Anaheim Bay - Huntington Harbor
SAR Estuary/Wetlands Monitoring,WR182684,HUNCRB,6/9/2011 9:48,NA,Grab,DT,SW,S,T,OPP,Disulfoton,<,10,ng/L,Chem,Anaheim Bay - Huntington Harbor
SAR Estuary/Wetlands Monitoring,WR182684,HUNCRB,6/9/2011 9:48,NA,Grab,DT,SW,S,T,OPP,Ethoprop,<,10,ng/L,Chem,Anaheim Bay - Huntington Harbor
SAR Estuary/Wetlands Monitoring,WR182684,HUNCRB,6/9/2011 9:48,NA,Grab,DT,SW,S,T,OPP,Ethyl Parathion,<,10,ng/L,Chem,Anaheim Bay - Huntington Harbor
SAR Estuary/Wetlands Monitoring,WR182684,HUNCRB,6/9/2011 9:48,NA,Grab,DT,SW,S,T,OPP,Fensulfothion,<,10,ng/L,Chem,Anaheim Bay - Huntington Harbor
SAR Estuary/Wetlands Monitoring,WR182684,HUNCRB,6/9/2011 9:48,NA,Grab,DT,SW,S,T,OPP,Fenthion,<,10,ng/L,Chem,Anaheim Bay - Huntington Harbor
SAR Estuary/Wetlands Monitoring,WR182684,HUNCRB,6/9/2011 9:48,NA,Grab,DT,SW,S,T,OPP,Malathion,<,10,ng/L,Chem,Anaheim Bay - Huntington Harbor
SAR Estuary/Wetlands Monitoring,WR182684,HUNCRB,6/9/2011 9:48,NA,Grab,DT,SW,S,T,OPP,Merphos,<,10,ng/L,Chem,Anaheim Bay - Huntington Harbor
SAR Estuary/Wetlands Monitoring,WR182684,HUNCRB,6/9/2011 9:48,NA,Grab,DT,SW,S,T,OPP,Mevinphos,<,10,ng/L,Chem,Anaheim Bay - Huntington Harbor
SAR Estuary/Wetlands Monitoring,WR182684,HUNCRB,6/9/2011 9:48,NA,Grab,DT,SW,S,T,OPP,Naled ,nr,,ng/L,Chem,Anaheim Bay - Huntington Harbor
SAR Estuary/Wetlands Monitoring,WR182684,HUNCRB,6/9/2011 9:48,NA,Grab,DT,SW,S,T,OPP,Parathion-methyl,<,10,ng/L,Chem,Anaheim Bay - Huntington Harbor
SAR Estuary/Wetlands Monitoring,WR182684,HUNCRB,6/9/2011 9:48,NA,Grab,DT,SW,S,T,OPP,Phorate,<,10,ng/L,Chem,Anaheim Bay - Huntington Harbor
SAR Estuary/Wetlands Monitoring,WR182684,HUNCRB,6/9/2011 9:48,NA,Grab,DT,SW,S,T,OPP,Ronnel,<,10,ng/L,Chem,Anaheim Bay - Huntington Harbor
SAR Estuary/Wetlands Monitoring,WR182684,HUNCRB,6/9/2011 9:48,NA,Grab,DT,SW,S,T,OPP,Tetrachlorovinphos,<,10,ng/L,Chem,Anaheim Bay - Huntington Harbor
SAR Estuary/Wetlands Monitoring,WR182684,HUNCRB,6/9/2011 9:48,NA,Grab,DT,SW,S,T,OPP,Tokuthion,<,10,ng/L,Chem,Anaheim Bay - Huntington Harbor
SAR Estuary/Wetlands Monitoring,WR182684,HUNCRB,6/9/2011 9:48,NA,Grab,DT,SW,S,T,OPP,Trichloronate,<,10,ng/L,Chem,Anaheim Bay - Huntington Harbor
SAR Estuary/Wetlands Monitoring,WR182684,HUNCRB,6/9/2011 9:48,NA,Grab,DT,SW,S,T,TOC,TOC,,,mg/L,Chem,Anaheim Bay - Huntington Harbor
SAR Estuary/Wetlands Monitoring,WR182684,HUNCRB,6/9/2011 9:48,NA,Grab,DT,SW,S,T,TRSWspc,Ag,<,0.05,ug/L,Chem,Anaheim Bay - Huntington Harbor
SAR Estuary/Wetlands Monitoring,WR182684,HUNCRB,6/9/2011 9:48,NA,Grab,DT,SW,S,T,TRSWspc,As,,0.88,ug/L,Chem,Anaheim Bay - Huntington Harbor
SAR Estuary/Wetlands Monitoring,WR182684,HUNCRB,6/9/2011 9:48,NA,Grab,DT,SW,S,T,TRSWspc,Be,<,0.05,ug/L,Chem,Anaheim Bay - Huntington Harbor
SAR Estuary/Wetlands Monitoring,WR182684,HUNCRB,6/9/2011 9:48,NA,Grab,DT,SW,S,T,TRSWspc,Cd,,0.1,ug/L,Chem,Anaheim Bay - Huntington Harbor
SAR Estuary/Wetlands Monitoring,WR182684,HUNCRB,6/9/2011 9:48,NA,Grab,DT,SW,S,T,TRSWspc,Cr,,0.37,ug/L,Chem,Anaheim Bay - Huntington Harbor
SAR Estuary/Wetlands Monitoring,WR182684,HUNCRB,6/9/2011 9:48,NA,Grab,DT,SW,S,T,TRSWspc,Cu,,6.1,ug/L,Chem,Anaheim Bay - Huntington Harbor
SAR Estuary/Wetlands Monitoring,WR182684,HUNCRB,6/9/2011 9:48,NA,Grab,DT,SW,S,T,TRSWspc,Fe,,110,ug/L,Chem,Anaheim Bay - Huntington Harbor
SAR Estuary/Wetlands Monitoring,WR182684,HUNCRB,6/9/2011 9:48,NA,Grab,DT,SW,S,T,TRSWspc,Hg,,1.5,ng/L,Chem,Anaheim Bay - Huntington Harbor
SAR Estuary/Wetlands Monitoring,WR182684,HUNCRB,6/9/2011 9:48,NA,Grab,DT,SW,S,T,TRSWspc,Ni,,0.74,ug/L,Chem,Anaheim Bay - Huntington Harbor
SAR Estuary/Wetlands Monitoring,WR182684,HUNCRB,6/9/2011 9:48,NA,Grab,DT,SW,S,T,TRSWspc,Pb,,0.49,ug/L,Chem,Anaheim Bay - Huntington Harbor
SAR Estuary/Wetlands Monitoring,WR182684,HUNCRB,6/9/2011 9:48,NA,Grab,DT,SW,S,T,TRSWspc,Sb,<,0.2,ug/L,Chem,Anaheim Bay - Huntington Harbor
SAR Estuary/Wetlands Monitoring,WR182684,HUNCRB,6/9/2011 9:48,NA,Grab,DT,SW,S,T,TRSWspc,Se,<,0.1,ug/L,Chem,Anaheim Bay - Huntington Harbor
SAR Estuary/Wetlands Monitoring,WR182684,HUNCRB,6/9/2011 9:48,NA,Grab,DT,SW,S,T,TRSWspc,Tl,<,0.05,ug/L,Chem,Anaheim Bay - Huntington Harbor
SAR Estuary/Wetlands Monitoring,WR182684,HUNCRB,6/9/2011 9:48,NA,Grab,DT,SW,S,T,TRSWspc,Zn,,23,ug/L,Chem,Anaheim Bay - Huntington Harbor
SAR Estuary/Wetlands Monitoring,WR182685,HUNCRB,6/9/2011 9:48,NA,Grab,DF,SW,B,F,DOC,DOC,,,mg/L,Chem,Anaheim Bay - Huntington Harbor
SAR Estuary/Wetlands Monitoring,WR182685,HUNCRB,6/9/2011 9:48,NA,Grab,DF,SW,B,F,TRSWspc,Ag,<,0.05,ug/L,Chem,Anaheim Bay - Huntington Harbor
SAR Estuary/Wetlands Monitoring,WR182685,HUNCRB,6/9/2011 9:48,NA,Grab,DF,SW,B,F,TRSWspc,As,,0.85,ug/L,Chem,Anaheim Bay - Huntington Harbor
SAR Estuary/Wetlands Monitoring,WR182685,HUNCRB,6/9/2011 9:48,NA,Grab,DF,SW,B,F,TRSWspc,Be,<,0.05,ug/L,Chem,Anaheim Bay - Huntington Harbor
SAR Estuary/Wetlands Monitoring,WR182685,HUNCRB,6/9/2011 9:48,NA,Grab,DF,SW,B,F,TRSWspc,Cd,,0.11,ug/L,Chem,Anaheim Bay - Huntington Harbor
SAR Estuary/Wetlands Monitoring,WR182685,HUNCRB,6/9/2011 9:48,NA,Grab,DF,SW,B,F,TRSWspc,Cr,<,0.3,ug/L,Chem,Anaheim Bay - Huntington Harbor
SAR Estuary/Wetlands Monitoring,WR182685,HUNCRB,6/9/2011 9:48,NA,Grab,DF,SW,B,F,TRSWspc,Cu,,5,ug/L,Chem,Anaheim Bay - Huntington Harbor
SAR Estuary/Wetlands Monitoring,WR182685,HUNCRB,6/9/2011 9:48,NA,Grab,DF,SW,B,F,TRSWspc,Fe,,7.4,ug/L,Chem,Anaheim Bay - Huntington Harbor
SAR Estuary/Wetlands Monitoring,WR182685,HUNCRB,6/9/2011 9:48,NA,Grab,DF,SW,B,F,TRSWspc,Hg,,1.4,ng/L,Chem,Anaheim Bay - Huntington Harbor
SAR Estuary/Wetlands Monitoring,WR182685,HUNCRB,6/9/2011 9:48,NA,Grab,DF,SW,B,F,TRSWspc,Ni,,0.77,ug/L,Chem,Anaheim Bay - Huntington Harbor
SAR Estuary/Wetlands Monitoring,WR182685,HUNCRB,6/9/2011 9:48,NA,Grab,DF,SW,B,F,TRSWspc,Pb,,0.071,ug/L,Chem,Anaheim Bay - Huntington Harbor
SAR Estuary/Wetlands Monitoring,WR182685,HUNCRB,6/9/2011 9:48,NA,Grab,DF,SW,B,F,TRSWspc,Sb,,0.24,ug/L,Chem,Anaheim Bay - Huntington Harbor
SAR Estuary/Wetlands Monitoring,WR182685,HUNCRB,6/9/2011 9:48,NA,Grab,DF,SW,B,F,TRSWspc,Se,<,0.1,ug/L,Chem,Anaheim Bay - Huntington Harbor
SAR Estuary/Wetlands Monitoring,WR182685,HUNCRB,6/9/2011 9:48,NA,Grab,DF,SW,B,F,TRSWspc,Tl,<,0.05,ug/L,Chem,Anaheim Bay - Huntington Harbor
SAR Estuary/Wetlands Monitoring,WR182685,HUNCRB,6/9/2011 9:48,NA,Grab,DF,SW,B,F,TRSWspc,Zn,,22,ug/L,Chem,Anaheim Bay - Huntington Harbor
SAR Estuary/Wetlands Monitoring,WR182687,HUNWAR,6/9/2011 10:24,NA,Grab,DT,SW,S,T,BactiMF,ENT,,,CFU/100 ml,Chem,Anaheim Bay - Huntington Harbor
SAR Estuary/Wetlands Monitoring,WR182687,HUNWAR,6/9/2011 10:24,NA,Grab,DT,SW,S,T,BactiMF,FC,,,CFU/100 ml,Chem,Anaheim Bay - Huntington Harbor
SAR Estuary/Wetlands Monitoring,WR182687,HUNWAR,6/9/2011 10:24,NA,Grab,DT,SW,S,T,BactiMF,TC,,,CFU/100 ml,Chem,Anaheim Bay - Huntington Harbor
SAR Estuary/Wetlands Monitoring,WR182687,HUNWAR,6/9/2011 10:24,NA,Grab,DT,SW,S,T,NUT,AmmoniaN,,,mg/L,Chem,Anaheim Bay - Huntington Harbor
SAR Estuary/Wetlands Monitoring,WR182687,HUNWAR,6/9/2011 10:24,NA,Grab,DT,SW,S,T,NUT,NitrateNitriteNO3,,,mg/L,Chem,Anaheim Bay - Huntington Harbor
SAR Estuary/Wetlands Monitoring,WR182687,HUNWAR,6/9/2011 10:24,NA,Grab,DT,SW,S,T,NUT,OrthoPhosphateP,,,mg/L,Chem,Anaheim Bay - Huntington Harbor
SAR Estuary/Wetlands Monitoring,WR182687,HUNWAR,6/9/2011 10:24,NA,Grab,DT,SW,S,T,NUT,pH,,,SU,Chem,Anaheim Bay - Huntington Harbor
SAR Estuary/Wetlands Monitoring,WR182687,HUNWAR,6/9/2011 10:24,NA,Grab,DT,SW,S,T,NUT,SpecCond,,,umhos/cm,Chem,Anaheim Bay - Huntington Harbor
SAR Estuary/Wetlands Monitoring,WR182687,HUNWAR,6/9/2011 10:24,NA,Grab,DT,SW,S,T,NUT,TKN,,,mg/L,Chem,Anaheim Bay - Huntington Harbor
SAR Estuary/Wetlands Monitoring,WR182687,HUNWAR,6/9/2011 10:24,NA,Grab,DT,SW,S,T,NUT,TotalPhosphorusPO4,,,mg/L,Chem,Anaheim Bay - Huntington Harbor
SAR Estuary/Wetlands Monitoring,WR182687,HUNWAR,6/9/2011 10:24,NA,Grab,DT,SW,S,T,NUT,TSS,,,mg/L,Chem,Anaheim Bay - Huntington Harbor
SAR Estuary/Wetlands Monitoring,WR182687,HUNWAR,6/9/2011 10:24,NA,Grab,DT,SW,S,T,NUT,Turbidity,,,NTU,Chem,Anaheim Bay - Huntington Harbor
SAR Estuary/Wetlands Monitoring,WR182687,HUNWAR,6/9/2011 10:24,NA,Grab,DT,SW,S,T,NUT,VSS,,,mg/L,Chem,Anaheim Bay - Huntington Harbor
SAR Estuary/Wetlands Monitoring,WR182687,HUNWAR,6/9/2011 10:24,NA,Grab,DT,SW,S,T,OGPG,OilAndGrease,<,5,mg/L,Chem,Anaheim Bay - Huntington Harbor
SAR Estuary/Wetlands Monitoring,WR182688,HUNWAR,6/9/2011 10:24,NA,Grab,DT,SW,B,T,GLYP,GLYP,<,25,ug/L,Chem,Anaheim Bay - Huntington Harbor
SAR Estuary/Wetlands Monitoring,WR182688,HUNWAR,6/9/2011 10:24,NA,Grab,DT,SW,B,T,OPP,Azinphos methyl (Guthion),<,10,ng/L,Chem,Anaheim Bay - Huntington Harbor
SAR Estuary/Wetlands Monitoring,WR182688,HUNWAR,6/9/2011 10:24,NA,Grab,DT,SW,B,T,OPP,Bolstar,<,10,ng/L,Chem,Anaheim Bay - Huntington Harbor
SAR Estuary/Wetlands Monitoring,WR182688,HUNWAR,6/9/2011 10:24,NA,Grab,DT,SW,B,T,OPP,Chlorpyrifos,<,10,ng/L,Chem,Anaheim Bay - Huntington Harbor
SAR Estuary/Wetlands Monitoring,WR182688,HUNWAR,6/9/2011 10:24,NA,Grab,DT,SW,B,T,OPP,Coumaphos,<,10,ng/L,Chem,Anaheim Bay - Huntington Harbor
SAR Estuary/Wetlands Monitoring,WR182688,HUNWAR,6/9/2011 10:24,NA,Grab,DT,SW,B,T,OPP,Demeton-o,<,10,ng/L,Chem,Anaheim Bay - Huntington Harbor
SAR Estuary/Wetlands Monitoring,WR182688,HUNWAR,6/9/2011 10:24,NA,Grab,DT,SW,B,T,OPP,Demeton-s,<,10,ng/L,Chem,Anaheim Bay - Huntington Harbor
SAR Estuary/Wetlands Monitoring,WR182688,HUNWAR,6/9/2011 10:24,NA,Grab,DT,SW,B,T,OPP,Diazinon,<,10,ng/L,Chem,Anaheim Bay - Huntington Harbor
SAR Estuary/Wetlands Monitoring,WR182688,HUNWAR,6/9/2011 10:24,NA,Grab,DT,SW,B,T,OPP,Dichlorvos,<,10,ng/L,Chem,Anaheim Bay - Huntington Harbor
SAR Estuary/Wetlands Monitoring,WR182688,HUNWAR,6/9/2011 10:24,NA,Grab,DT,SW,B,T,OPP,Dimethoate,<,10,ng/L,Chem,Anaheim Bay - Huntington Harbor
SAR Estuary/Wetlands Monitoring,WR182688,HUNWAR,6/9/2011 10:24,NA,Grab,DT,SW,B,T,OPP,Disulfoton,<,10,ng/L,Chem,Anaheim Bay - Huntington Harbor
SAR Estuary/Wetlands Monitoring,WR182688,HUNWAR,6/9/2011 10:24,NA,Grab,DT,SW,B,T,OPP,Ethoprop,<,10,ng/L,Chem,Anaheim Bay - Huntington Harbor
SAR Estuary/Wetlands Monitoring,WR182688,HUNWAR,6/9/2011 10:24,NA,Grab,DT,SW,B,T,OPP,Ethyl Parathion,<,10,ng/L,Chem,Anaheim Bay - Huntington Harbor
SAR Estuary/Wetlands Monitoring,WR182688,HUNWAR,6/9/2011 10:24,NA,Grab,DT,SW,B,T,OPP,Fensulfothion,<,10,ng/L,Chem,Anaheim Bay - Huntington Harbor
SAR Estuary/Wetlands Monitoring,WR182688,HUNWAR,6/9/2011 10:24,NA,Grab,DT,SW,B,T,OPP,Fenthion,<,10,ng/L,Chem,Anaheim Bay - Huntington Harbor
SAR Estuary/Wetlands Monitoring,WR182688,HUNWAR,6/9/2011 10:24,NA,Grab,DT,SW,B,T,OPP,Malathion,<,10,ng/L,Chem,Anaheim Bay - Huntington Harbor
SAR Estuary/Wetlands Monitoring,WR182688,HUNWAR,6/9/2011 10:24,NA,Grab,DT,SW,B,T,OPP,Merphos,<,10,ng/L,Chem,Anaheim Bay - Huntington Harbor
SAR Estuary/Wetlands Monitoring,WR182688,HUNWAR,6/9/2011 10:24,NA,Grab,DT,SW,B,T,OPP,Mevinphos,<,10,ng/L,Chem,Anaheim Bay - Huntington Harbor
SAR Estuary/Wetlands Monitoring,WR182688,HUNWAR,6/9/2011 10:24,NA,Grab,DT,SW,B,T,OPP,Naled ,nr,,ng/L,Chem,Anaheim Bay - Huntington Harbor
SAR Estuary/Wetlands Monitoring,WR182688,HUNWAR,6/9/2011 10:24,NA,Grab,DT,SW,B,T,OPP,Parathion-methyl,<,10,ng/L,Chem,Anaheim Bay - Huntington Harbor
SAR Estuary/Wetlands Monitoring,WR182688,HUNWAR,6/9/2011 10:24,NA,Grab,DT,SW,B,T,OPP,Phorate,<,10,ng/L,Chem,Anaheim Bay - Huntington Harbor
SAR Estuary/Wetlands Monitoring,WR182688,HUNWAR,6/9/2011 10:24,NA,Grab,DT,SW,B,T,OPP,Ronnel,<,10,ng/L,Chem,Anaheim Bay - Huntington Harbor
SAR Estuary/Wetlands Monitoring,WR182688,HUNWAR,6/9/2011 10:24,NA,Grab,DT,SW,B,T,OPP,Tetrachlorovinphos,<,10,ng/L,Chem,Anaheim Bay - Huntington Harbor
SAR Estuary/Wetlands Monitoring,WR182688,HUNWAR,6/9/2011 10:24,NA,Grab,DT,SW,B,T,OPP,Tokuthion,<,10,ng/L,Chem,Anaheim Bay - Huntington Harbor
SAR Estuary/Wetlands Monitoring,WR182688,HUNWAR,6/9/2011 10:24,NA,Grab,DT,SW,B,T,OPP,Trichloronate,<,10,ng/L,Chem,Anaheim Bay - Huntington Harbor
SAR Estuary/Wetlands Monitoring,WR182688,HUNWAR,6/9/2011 10:24,NA,Grab,DT,SW,B,T,TOC,TOC,,,mg/L,Chem,Anaheim Bay - Huntington Harbor
SAR Estuary/Wetlands Monitoring,WR182688,HUNWAR,6/9/2011 10:24,NA,Grab,DT,SW,B,T,TRSWspc,Ag,<,0.05,ug/L,Chem,Anaheim Bay - Huntington Harbor
SAR Estuary/Wetlands Monitoring,WR182688,HUNWAR,6/9/2011 10:24,NA,Grab,DT,SW,B,T,TRSWspc,As,,0.86,ug/L,Chem,Anaheim Bay - Huntington Harbor
SAR Estuary/Wetlands Monitoring,WR182688,HUNWAR,6/9/2011 10:24,NA,Grab,DT,SW,B,T,TRSWspc,Be,<,0.05,ug/L,Chem,Anaheim Bay - Huntington Harbor
SAR Estuary/Wetlands Monitoring,WR182688,HUNWAR,6/9/2011 10:24,NA,Grab,DT,SW,B,T,TRSWspc,Cd,,0.099,ug/L,Chem,Anaheim Bay - Huntington Harbor
SAR Estuary/Wetlands Monitoring,WR182688,HUNWAR,6/9/2011 10:24,NA,Grab,DT,SW,B,T,TRSWspc,Cr,,0.37,ug/L,Chem,Anaheim Bay - Huntington Harbor
SAR Estuary/Wetlands Monitoring,WR182688,HUNWAR,6/9/2011 10:24,NA,Grab,DT,SW,B,T,TRSWspc,Cu,,4.3,ug/L,Chem,Anaheim Bay - Huntington Harbor
SAR Estuary/Wetlands Monitoring,WR182688,HUNWAR,6/9/2011 10:24,NA,Grab,DT,SW,B,T,TRSWspc,Fe,,170,ug/L,Chem,Anaheim Bay - Huntington Harbor
SAR Estuary/Wetlands Monitoring,WR182688,HUNWAR,6/9/2011 10:24,NA,Grab,DT,SW,B,T,TRSWspc,Hg,,0.29,ng/L,Chem,Anaheim Bay - Huntington Harbor
SAR Estuary/Wetlands Monitoring,WR182688,HUNWAR,6/9/2011 10:24,NA,Grab,DT,SW,B,T,TRSWspc,Ni,,1,ug/L,Chem,Anaheim Bay - Huntington Harbor
SAR Estuary/Wetlands Monitoring,WR182688,HUNWAR,6/9/2011 10:24,NA,Grab,DT,SW,B,T,TRSWspc,Pb,,0.52,ug/L,Chem,Anaheim Bay - Huntington Harbor
SAR Estuary/Wetlands Monitoring,WR182688,HUNWAR,6/9/2011 10:24,NA,Grab,DT,SW,B,T,TRSWspc,Sb,,0.22,ug/L,Chem,Anaheim Bay - Huntington Harbor
SAR Estuary/Wetlands Monitoring,WR182688,HUNWAR,6/9/2011 10:24,NA,Grab,DT,SW,B,T,TRSWspc,Se,<,0.1,ug/L,Chem,Anaheim Bay - Huntington Harbor
SAR Estuary/Wetlands Monitoring,WR182688,HUNWAR,6/9/2011 10:24,NA,Grab,DT,SW,B,T,TRSWspc,Tl,<,0.05,ug/L,Chem,Anaheim Bay - Huntington Harbor
SAR Estuary/Wetlands Monitoring,WR182688,HUNWAR,6/9/2011 10:24,NA,Grab,DT,SW,B,T,TRSWspc,Zn,,17,ug/L,Chem,Anaheim Bay - Huntington Harbor
SAR Estuary/Wetlands Monitoring,WR182689,HUNWAR,6/9/2011 10:24,NA,Grab,DF,SW,S,F,DOC,DOC,,,mg/L,Chem,Anaheim Bay - Huntington Harbor
SAR Estuary/Wetlands Monitoring,WR182689,HUNWAR,6/9/2011 10:24,NA,Grab,DF,SW,S,F,TRSWspc,Ag,<,0.05,ug/L,Chem,Anaheim Bay - Huntington Harbor
SAR Estuary/Wetlands Monitoring,WR182689,HUNWAR,6/9/2011 10:24,NA,Grab,DF,SW,S,F,TRSWspc,As,,0.78,ug/L,Chem,Anaheim Bay - Huntington Harbor
SAR Estuary/Wetlands Monitoring,WR182689,HUNWAR,6/9/2011 10:24,NA,Grab,DF,SW,S,F,TRSWspc,Be,<,0.05,ug/L,Chem,Anaheim Bay - Huntington Harbor
SAR Estuary/Wetlands Monitoring,WR182689,HUNWAR,6/9/2011 10:24,NA,Grab,DF,SW,S,F,TRSWspc,Cd,,0.091,ug/L,Chem,Anaheim Bay - Huntington Harbor
SAR Estuary/Wetlands Monitoring,WR182689,HUNWAR,6/9/2011 10:24,NA,Grab,DF,SW,S,F,TRSWspc,Cr,<,0.3,ug/L,Chem,Anaheim Bay - Huntington Harbor
SAR Estuary/Wetlands Monitoring,WR182689,HUNWAR,6/9/2011 10:24,NA,Grab,DF,SW,S,F,TRSWspc,Cu,,2.7,ug/L,Chem,Anaheim Bay - Huntington Harbor
SAR Estuary/Wetlands Monitoring,WR182689,HUNWAR,6/9/2011 10:24,NA,Grab,DF,SW,S,F,TRSWspc,Fe,,9.2,ug/L,Chem,Anaheim Bay - Huntington Harbor
SAR Estuary/Wetlands Monitoring,WR182689,HUNWAR,6/9/2011 10:24,NA,Grab,DF,SW,S,F,TRSWspc,Hg,<,0.2,ng/L,Chem,Anaheim Bay - Huntington Harbor
SAR Estuary/Wetlands Monitoring,WR182689,HUNWAR,6/9/2011 10:24,NA,Grab,DF,SW,S,F,TRSWspc,Ni,,1,ug/L,Chem,Anaheim Bay - Huntington Harbor
SAR Estuary/Wetlands Monitoring,WR182689,HUNWAR,6/9/2011 10:24,NA,Grab,DF,SW,S,F,TRSWspc,Pb,,0.035,ug/L,Chem,Anaheim Bay - Huntington Harbor
SAR Estuary/Wetlands Monitoring,WR182689,HUNWAR,6/9/2011 10:24,NA,Grab,DF,SW,S,F,TRSWspc,Sb,,0.24,ug/L,Chem,Anaheim Bay - Huntington Harbor
SAR Estuary/Wetlands Monitoring,WR182689,HUNWAR,6/9/2011 10:24,NA,Grab,DF,SW,S,F,TRSWspc,Se,<,0.1,ug/L,Chem,Anaheim Bay - Huntington Harbor
SAR Estuary/Wetlands Monitoring,WR182689,HUNWAR,6/9/2011 10:24,NA,Grab,DF,SW,S,F,TRSWspc,Tl,<,0.05,ug/L,Chem,Anaheim Bay - Huntington Harbor
SAR Estuary/Wetlands Monitoring,WR182689,HUNWAR,6/9/2011 10:24,NA,Grab,DF,SW,S,F,TRSWspc,Zn,,13,ug/L,Chem,Anaheim Bay - Huntington Harbor
SAR Estuary/Wetlands Monitoring,WR186424,UNBJAM,8/24/2011 10:56,NA,Grab,DT,SW,S,T,BactiMF,ENT,,9,CFU/100 ml,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR186424,UNBJAM,8/24/2011 10:56,NA,Grab,DT,SW,S,T,BactiMF,FC,,30,CFU/100 ml,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR186424,UNBJAM,8/24/2011 10:56,NA,Grab,DT,SW,S,T,BactiMF,TC,>,40,CFU/100 ml,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR186424,UNBJAM,8/24/2011 10:56,NA,Grab,DT,SW,S,T,NUT,AmmoniaN,<,0.1,mg/L,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR186424,UNBJAM,8/24/2011 10:56,NA,Grab,DT,SW,S,T,NUT,NitrateNitriteNO3,<,0.4,mg/L,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR186424,UNBJAM,8/24/2011 10:56,NA,Grab,DT,SW,S,T,NUT,OrthoPhosphateP,,0.04,mg/L,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR186424,UNBJAM,8/24/2011 10:56,NA,Grab,DT,SW,S,T,NUT,pH,,8.04,SU,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR186424,UNBJAM,8/24/2011 10:56,NA,Grab,DT,SW,S,T,NUT,SpecCond,,29900,umhos/cm,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR186424,UNBJAM,8/24/2011 10:56,NA,Grab,DT,SW,S,T,NUT,TKN,,1.1,mg/L,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR186424,UNBJAM,8/24/2011 10:56,NA,Grab,DT,SW,S,T,NUT,TotalPhosphorusPO4,,0.46,mg/L,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR186424,UNBJAM,8/24/2011 10:56,NA,Grab,DT,SW,S,T,NUT,TSS,<,5,mg/L,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR186424,UNBJAM,8/24/2011 10:56,NA,Grab,DT,SW,S,T,NUT,Turbidity,,3.33,NTU,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR186424,UNBJAM,8/24/2011 10:56,NA,Grab,DT,SW,S,T,NUT,VSS,<,5,mg/L,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR186425,UNBJAM,8/24/2011 10:56,NA,Grab,DT,SW,M,T,NUT,AmmoniaN,<,0.1,mg/L,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR186425,UNBJAM,8/24/2011 10:56,NA,Grab,DT,SW,M,T,NUT,NitrateNitriteNO3,<,0.4,mg/L,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR186425,UNBJAM,8/24/2011 10:56,NA,Grab,DT,SW,M,T,NUT,OrthoPhosphateP,,0.04,mg/L,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR186425,UNBJAM,8/24/2011 10:56,NA,Grab,DT,SW,M,T,NUT,pH,,7.58,SU,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR186425,UNBJAM,8/24/2011 10:56,NA,Grab,DT,SW,M,T,NUT,SpecCond,,48700,umhos/cm,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR186425,UNBJAM,8/24/2011 10:56,NA,Grab,DT,SW,M,T,NUT,TKN,,0.5,mg/L,Chem,Newport Bay
