Time,LANE,,,ELMODENA,,,SANTAANA_DELHI,,,SANDIEGO_CAMPUS,,,SANJUAN_CAP,,,ARROYO_TRABUCO,,,WESTMINSTER,,,SANDIEGO_CULVER,,,
and,262.01,,,262.01,,,262.01,,,262.01,,,262.01,,,262.01,,,262.01,,,262.01,,,
Date,Point,Qual,Comments,Point,Qual,Comments,Point,Qual,Comments,Point,Qual,Comments,Point,Qual,Comments,Point,Qual,Comments,Point,Qual,Comments,Point,Qual,Comments,
1/12/2015 0:00,1.8,1,,0.46,2,,2.7,2,,65,2,,0,2,,28,2,,0.49,1,,,,,
1/13/2015 0:00,1.6,1,,0.37,2,,1.9,2,,15,2,,0,2,,13,2,,0.42,1,,,,,
1/14/2015 0:00,1.2,1,,0.36,2,,2,2,,9.2,2,,0,2,,7.3,2,,0.41,1,,,,,
1/15/2015 0:00,1.1,1,,0.41,2,,1.8,2,,9,2,,0,2,,6.8,2,,0.41,1,,,,,
1/16/2015 0:00,1.1,1,,0.34,2,,1.9,2,,10,2,,0,2,,4.9,2,,0.41,1,,,,,
1/17/2015 0:00,0.8,1,,0.36,2,,2.1,2,,14,2,,0,2,,5.2,2,,0.41,1,,,,,
1/18/2015 0:00,0.84,1,,0.34,2,,1.7,2,,15,2,,0,2,,3.3,2,,0.41,1,,,,,
1/19/2015 0:00,0.94,1,,0.38,2,,1.8,2,,6.4,2,,0,2,,4.1,2,,0.42,1,,,,,
1/20/2015 0:00,0.88,1,,0.35,2,,1.9,2,,4.2,2,,0,2,,3.2,2,,0.43,1,,,,,
1/21/2015 0:00,0.88,1,,0.34,2,,1.8,2,,5.2,2,,0,2,,3.2,2,,0.43,1,,,,,
1/22/2015 0:00,0.8,1,,0.34,2,,1.6,2,,5.4,2,,0,2,,2.8,2,,0.43,1,,,,,
1/23/2015 0:00,0.81,1,,0.4,2,,1.5,2,,4.9,2,,0,2,,2.6,2,,0.42,1,,,,,
1/24/2015 0:00,0.67,1,,0.39,2,,1.6,2,,4.8,2,,0,2,,2.3,2,,0.42,1,,,,,
1/25/2015 0:00,0.76,1,,0.42,2,,1.5,2,,5.1,2,,0,2,,2.3,2,,0.42,1,,,,,
1/26/2015 0:00,2.6,1,,1.8,2,,7.3,2,,6.8,2,,0.04,2,,11,2,,0.57,1,,,,,
1/27/2015 0:00,1.6,1,,0.41,2,,6,2,,43,2,,0,2,,23,2,,0.55,1,,,,,
1/28/2015 0:00,0.96,1,,0.37,2,,4.7,2,,4.7,2,,0,2,,6.8,2,,0.45,1,,,,,
1/29/2015 0:00,0.74,1,,0.32,2,,1.2,2,,3.6,2,,0,2,,3.7,2,,0.47,1,,,,,
1/30/2015 0:00,0.72,1,,0.36,2,,1.6,2,,3.7,2,,0,2,,4.5,2,,0.45,1,,,,,
1/31/2015 0:00,0.76,1,,0.29,2,,1.2,2,,3.9,2,,0,2,,3.5,2,,0.45,1,,,,,
2/1/2015 0:00,0.7,1,,0.3,2,,1,2,,4.5,2,,0,2,,3.7,2,,0.44,1,,,,,
2/2/2015 0:00,0.85,1,,0.35,2,,1,2,,4.2,2,,0,2,,4.2,2,,0.45,1,,,,,
2/3/2015 0:00,0.82,1,,0.37,2,,1.1,2,,3.9,2,,0,2,,3.4,2,,0.45,1,,,,,
2/4/2015 0:00,0.75,1,,0.33,2,,1.1,2,,4.3,2,,0,2,,3.4,2,,0.45,1,,,,,
2/5/2015 0:00,0.77,1,,0.4,2,,1,2,,4.5,2,,0,2,,2.4,2,,0.44,1,,,,,
2/6/2015 0:00,0.71,1,,0.39,2,,1.1,2,,4.4,2,,0,2,,2.2,2,,0.44,1,,,,,
2/7/2015 0:00,0.7,1,,0.38,2,,1.3,2,,4.3,2,,0,2,,2,2,,0.44,1,,,,,
2/8/2015 0:00,0.87,1,,0.32,2,,1.2,2,,4.3,2,,0,2,,2.3,2,,0.45,1,,,,,
2/9/2015 0:00,0.79,1,,0.4,2,,1,2,,4.9,2,,0,2,,1.9,2,,0.46,1,,,,,
2/10/2015 0:00,0.68,1,,0.42,2,,1.1,2,,5.5,2,,0,2,,2.1,2,,0.46,1,,,,,
2/11/2015 0:00,0.59,1,,0.37,2,,3.6,2,,5.8,2,,0,2,,2.2,2,,0.46,1,,,,,
2/12/2015 0:00,0.53,1,,0.32,2,,0.89,2,,5,2,,0,2,,2,2,,0.5,1,,,,,
2/13/2015 0:00,0.65,1,,0.33,2,,0.91,2,,8,2,,0,2,,1.5,2,,0.47,1,,,,,
2/14/2015 0:00,0.68,1,,0.37,2,,1.1,2,,8.3,2,,0,2,,1.5,2,,0.49,1,,,,,
2/15/2015 0:00,0.73,1,,0.29,2,,1,2,,8.6,2,,0,2,,1.5,2,,0.5,1,,,,,
2/16/2015 0:00,0.73,1,,0.39,2,,1.1,2,,4.8,2,,0,2,,1.5,2,,0.5,1,,,,,
2/17/2015 0:00,0.72,1,,0.39,2,,1.3,2,,4.4,2,,0,2,,1.4,2,,0.49,1,,,,,
2/18/2015 0:00,0.61,1,,0.33,2,,1.9,2,,3.9,2,,0,2,,1.4,2,,0.49,1,,,,,
2/19/2015 0:00,0.69,1,,0.33,2,,1.8,2,,3.3,2,,0,2,,1.4,2,,0.5,1,,,,,
2/20/2015 0:00,0.69,1,,0.33,2,,1.9,2,,3,2,,0,2,,1.4,2,,0.51,1,,,,,
2/21/2015 0:00,0.61,1,,0.38,2,,2,2,,2.8,2,,0,2,,1.6,2,,0.52,1,,,,,
2/22/2015 0:00,4.5,1,,3.7,2,,21,2,,34,2,,0.36,2,,78,2,,3.5,1,,,,,
2/23/2015 0:00,5,1,,2.1,2,,26,2,,237,2,,0.13,2,,137,2,,3.1,1,,,,,
2/24/2015 0:00,0.73,1,,0.22,2,,1.9,2,,12,2,,0,2,,16,2,,0.55,1,,,,,
2/25/2015 0:00,0.63,1,,0.22,2,,1.7,2,,4.2,2,,0,2,,8.4,2,,0.54,1,,,,,
2/26/2015 0:00,0.61,1,,0.2,2,,1.5,2,,3.9,2,,0,2,,5.5,2,,0.54,1,,,,,
2/27/2015 0:00,0.63,1,,0.2,2,,1.5,2,,3.7,2,,0,2,,5,2,,0.55,1,,,,,
2/28/2015 0:00,0.59,1,,0.24,2,,1.5,2,,3.8,2,,0,2,,5.3,2,,2.3,1,,,,,
3/1/2015 0:00,2.8,1,,1.1,2,,13,2,,21,2,,0,2,,20,2,,0.67,1,,,,,
3/2/2015 0:00,10,1,,4.3,2,,52,2,,201,2,,0.01,2,,70,2,,5.1,1,,,,,
3/3/2015 0:00,0.87,1,,0.19,2,,1.6,2,,23,2,,0,2,,13,2,,0.56,1,,,,,
3/4/2015 0:00,0.7,1,,0.24,2,,1.2,2,,4.8,2,,0,2,,4.3,2,,0.55,1,,,,,
3/5/2015 0:00,0.6,1,,0.2,2,,1.1,2,,4.5,2,,0,2,,2.7,2,,0.54,1,,,,,
3/6/2015 0:00,0.72,1,,0.18,2,,1.2,2,,4.9,2,,0,2,,1.8,2,,0.54,1,,,,,
3/7/2015 0:00,0.66,1,,0.17,2,,1.3,2,,5.1,2,,0,2,,1.4,2,,0.54,1,,,,,
3/8/2015 0:00,0.64,1,,0.17,2,,1.4,2,,6,2,,0,2,,1.4,2,,0.54,1,,,,,
3/9/2015 0:00,0.71,1,,0.19,2,,1.5,2,,8.6,2,,0,2,,1.4,2,,0.55,1,,,,,
3/10/2015 0:00,0.75,1,,0.15,2,,1.6,2,,8,2,,0,2,,1.4,2,,0.56,1,,,,,
3/11/2015 0:00,0.68,1,,0.16,2,,1.6,2,,7.2,2,,0,2,,1.2,2,,0.56,1,,,,,
3/12/2015 0:00,0.76,1,,0.21,2,,1.6,2,,5.6,2,,0,2,,1.2,2,,0.56,1,,,,,
3/13/2015 0:00,0.88,1,,0.29,2,,1.5,2,,5,2,,0,2,,1,2,,0.58,1,,,,,
3/14/2015 0:00,0.79,1,,0.27,2,,1.5,2,,4.9,2,,0,2,,0.94,2,,0.58,1,,,,,
3/15/2015 0:00,0.72,1,,0.27,2,,1.4,2,,5.1,2,,0,2,,0.89,2,,0.57,1,,,,,
3/16/2015 0:00,0.72,1,,0.33,2,,1.5,2,,5,2,,0,2,,0.87,2,,0.57,1,,,,,
3/17/2015 0:00,0.83,1,,0.25,2,,1.5,2,,4.3,2,,0,2,,1,2,,0.56,1,,,,,
3/18/2015 0:00,0.82,1,,0.3,2,,1.6,2,,3,2,,0,2,,0.95,2,,0.56,1,,,,,
3/19/2015 0:00,0.87,1,,0.22,2,,1.6,2,,3.2,2,,0,2,,0.86,2,,0.55,1,,,,,
3/20/2015 0:00,0.72,1,,0.27,2,,1.5,2,,5.3,2,,0,2,,0.88,2,,0.54,1,,,,,
3/21/2015 0:00,0.88,1,,0.21,2,,1.4,2,,5.2,2,,0,2,,0.94,2,,0.54,1,,,,,
3/22/2015 0:00,1.1,1,,0.21,2,,1.3,2,,5.4,2,,0,2,,0.98,2,,0.53,1,,,,,
3/23/2015 0:00,1.1,1,,0.22,2,,1.7,2,,3.3,2,,0,2,,1,2,,0.52,1,,,,,
3/24/2015 0:00,1.1,1,,0.19,2,,1.1,2,,3.9,2,,0,2,,1.1,2,,0.51,1,,,,,
3/25/2015 0:00,1.1,1,,0.17,2,,1.2,2,,3.3,2,,0,2,,1,2,,0.51,1,,,,,
3/26/2015 0:00,0.87,1,,0.17,2,,0.99,2,,3.4,2,,0,2,,0.88,2,,0.49,1,,,,,
3/27/2015 0:00,0.8,1,,0.2,2,,1,2,,3.3,2,,0,2,,0.89,2,,0.49,1,,,,,
3/28/2015 0:00,1,1,,0.14,2,,1,2,,3.2,2,,0,2,,0.78,2,,0.49,1,,,,,
3/29/2015 0:00,0.96,1,,0.1,2,,1,2,,3.5,2,,0,2,,0.77,2,,0.49,1,,,,,
3/30/2015 0:00,1.1,1,,0.16,2,,1,2,,3.8,2,,0,2,,0.71,2,,0.58,1,,,,,
3/31/2015 0:00,1,1,,0.11,2,,1.1,2,,3.6,2,,0,2,,0.71,2,,0.57,1,,,,,
4/1/2015 0:00,0.87,1,,0.1,2,,1,2,,3.9,2,,0,2,,0.67,2,,0.55,1,,,,,
4/2/2015 0:00,0.88,1,,0.13,2,,0.86,2,,4.1,2,,0,2,,0.66,2,,0.54,1,,,,,
4/3/2015 0:00,0.87,1,,0.12,2,,0.9,2,,4,2,,0,2,,0.48,2,,0.54,1,,,,,
4/4/2015 0:00,0.93,1,,0.11,2,,0.92,2,,4.4,2,,0,2,,0.34,2,,0.53,1,,,,,
4/5/2015 0:00,0.86,1,,0.08,2,,0.99,2,,4.6,2,,0,2,,0.39,2,,0.53,1,,,,,
4/6/2015 0:00,0.87,1,,0.09,2,,1.1,2,,4.8,2,,0,2,,0.36,2,,0.55,1,,,,,
4/7/2015 0:00,1.8,1,,1.5,2,,1.5,2,,5.2,2,,0,2,,0.37,2,,2.7,1,,,,,
4/8/2015 0:00,2.8,1,,0.24,2,,3.5,2,,44,2,,0,2,,6.7,2,,0.44,1,,,,,
4/9/2015 0:00,1.1,1,,0.14,2,,0.98,2,,4.9,2,,0,2,,1.6,2,,0.41,1,,,,,
4/10/2015 0:00,1.3,1,,0.18,2,,0.9,2,,4.4,2,,0,2,,1,2,,0.4,1,,,,,
4/11/2015 0:00,1.3,1,,0.12,2,,0.93,2,,4.3,2,,0,2,,0.92,2,,0.38,1,,,,,
4/12/2015 0:00,1.8,1,,0.18,2,,0.96,2,,4.2,2,,0,2,,0.48,2,,0.39,1,,,,,
4/13/2015 0:00,1.4,1,,0.22,2,,0.98,2,,4.1,2,,0,2,,0.39,2,,0.38,1,,,,,
4/14/2015 0:00,1.2,1,,0.15,2,,1.1,2,,4.1,2,,0,2,,0.33,2,,0.39,1,,,,,
4/15/2015 0:00,1.1,1,,0.13,2,,1.1,2,,2.8,2,,0,2,,0.3,2,,0.38,1,,,,,
4/16/2015 0:00,1.2,1,,0.17,2,,1.2,2,,5.7,2,,0,2,,0.19,2,,0.37,1,,,,,
4/17/2015 0:00,1.1,2,,0.29,2,,1.2,2,,4.5,2,,0,2,,0.18,2,,0.39,1,,,,,
4/18/2015 0:00,0.71,2,,0.34,2,,1.2,2,,3.8,2,,0,2,,0.23,2,,0.36,1,,,,,
4/19/2015 0:00,0.75,2,,0.33,2,,1.2,2,,3.8,2,,0,2,,0.33,2,,0.35,1,,,,,
4/20/2015 0:00,0.86,2,,0.32,2,,1.2,2,,3.8,2,,0,2,,0.31,2,,0.35,1,,,,,
4/21/2015 0:00,0.84,2,,0.4,2,,1.2,2,,3.8,2,,0,2,,0.47,2,,0.35,1,,,,,
4/22/2015 0:00,0.83,2,,0.38,2,,1.1,2,,3.1,2,,0,2,,0.58,2,,0.34,1,,,,,
4/23/2015 0:00,0.8,2,,0.34,2,,1.2,2,,3.8,2,,0,2,,0.42,2,,0.33,1,,,,,
4/24/2015 0:00,0.94,2,,0.33,2,,1.9,2,,3.8,2,,0,2,,0.61,2,,0.33,1,,,,,
4/25/2015 0:00,0.86,2,,0.51,2,,1.2,2,,3.9,2,,0,2,,0.6,2,,0.32,1,,,,,
4/26/2015 0:00,0.77,2,,0.28,2,,1.2,2,,4.9,2,,0,2,,3.6,2,,0.32,1,,,,,
4/27/2015 0:00,0.73,2,,0.28,2,,1.1,2,,2.7,2,,0,2,,2.3,2,,0.31,1,,,,,
4/28/2015 0:00,0.79,2,,0.34,2,,1.3,2,,2.3,2,,0,2,,2,2,,0.3,1,,,,,
4/29/2015 0:00,1.3,2,,0.33,2,,1.3,2,,3.5,2,,0,2,,2.2,2,,0.3,1,,,,,
4/30/2015 0:00,0.92,2,,0.37,2,,1.2,2,,3.4,2,,0,2,,1.9,2,,0.3,1,,,,,
5/1/2015 0:00,0.73,2,,0.42,2,,1.2,2,,3.4,2,,0,2,,0.55,2,,0.3,1,,,,,
5/2/2015 0:00,0.78,2,,0.48,2,,1.4,2,,3.7,2,,0,2,,0.24,2,,0.3,1,,,,,
5/3/2015 0:00,0.78,2,,0.42,2,,1.3,2,,3.9,2,,0,2,,0.12,2,,0.31,1,,,,,
5/4/2015 0:00,0.76,2,,0.35,2,,1.5,2,,3.7,2,,0,2,,0.14,2,,0.32,1,,,,,
5/5/2015 0:00,0.78,2,,0.41,2,,1.8,2,,3.7,2,,0,2,,0.19,2,,0.32,1,,,,,
5/6/2015 0:00,1.2,2,,0.36,2,,1.9,2,,3.7,2,,0,2,,0.52,2,,0.32,1,,,,,
5/7/2015 0:00,9.2,2,,2.3,2,,20,2,,7.3,2,,0,2,,0.47,2,,0.34,1,,,,,
5/8/2015 0:00,13,2,,2.4,2,,32,2,,287,2,,0,2,,16,2,,0.45,1,,,,,
5/9/2015 0:00,0.71,2,,0.41,2,,0.98,2,,14,2,,0,2,,4.3,2,,0.33,1,,,,,
5/10/2015 0:00,0.69,2,,0.26,2,,0.87,2,,3.6,2,,0,2,,1.8,2,,0.31,1,,,,,
5/11/2015 0:00,0.68,2,,0.25,2,,1.1,2,,3.4,2,,0,2,,0.77,2,,0.31,1,,,,,
5/12/2015 0:00,0.74,2,,0.3,2,,0.94,2,,3.6,2,,0,2,,0.45,2,,0.31,1,,,,,
5/13/2015 0:00,0.92,2,,0.44,2,,0.94,2,,3.2,2,,0,2,,0.36,2,,0.32,1,,,,,
5/14/2015 0:00,14,2,,10,2,,42,2,,199,2,,0.01,2,,17,2,,3,1,,,,,
5/15/2015 0:00,7,2,,2.9,2,,17,2,,145,2,,0.04,2,,44,2,,11,1,,,,,
5/16/2015 0:00,0.91,2,,0.27,2,,1.2,2,,20,2,,0,2,,7.7,2,,0.39,1,,,,,
5/17/2015 0:00,0.79,2,,0.26,2,,1.4,2,,5.1,2,,0,2,,1.6,2,,0.38,1,,,,,
5/18/2015 0:00,0.74,2,,0.31,2,,0.9,2,,4.7,2,,0,2,,1.1,2,,0.39,1,,,,,
5/19/2015 0:00,0.75,2,,0.2,2,,0.96,2,,4.7,2,,0,2,,1.1,2,,0.4,1,,,,,
5/20/2015 0:00,0.66,2,,0.29,2,,0.87,2,,4.4,2,,0,2,,0.75,2,,0.4,1,,,,,
5/21/2015 0:00,0.61,2,,0.27,2,,0.92,2,,4.8,2,,0,2,,0.81,2,,0.39,1,,,,,
5/22/2015 0:00,1.2,2,,0.2,2,,1.7,2,,4.7,2,,0,2,,24,2,,0.39,1,,,,,
5/23/2015 0:00,0.72,2,,0.3,2,,1,2,,4.2,2,,0,2,,3.5,2,,0.38,1,,,,,
5/24/2015 0:00,0.58,2,,0.33,2,,0.98,2,,4.6,2,,0,2,,1.5,2,,0.39,1,,,,,
5/25/2015 0:00,0.63,2,,0.27,2,,1.1,2,,7.4,2,,0,2,,1.5,2,,0.4,1,,,,,
5/26/2015 0:00,0.67,2,,0.3,2,,1.1,2,,7.9,2,,0,2,,1,2,,0.39,1,,,,,
5/27/2015 0:00,0.69,2,,0.25,2,,0.99,2,,7.8,2,,0,2,,1.1,2,,0.39,1,,,,,
5/28/2015 0:00,0.93,2,,0.26,2,,1.1,2,,8,2,,0,2,,1.3,2,,0.39,1,,,,,
5/29/2015 0:00,0.8,2,,0.34,2,,1.2,2,,7.1,2,,0,2,,1.1,2,,0.39,1,,,,,
5/30/2015 0:00,0.84,2,,0.26,2,,1.2,2,,5.4,2,,0,2,,0.69,2,,0.39,1,,,,,
5/31/2015 0:00,0.82,2,,0.23,2,,1.2,2,,5.3,2,,0,2,,0.4,2,,0.39,1,,,,,
6/1/2015 0:00,0.76,2,,0.24,2,,1.5,2,,5.6,2,,0,2,,0.42,2,,0.39,1,,,,,
6/2/2015 0:00,1.2,2,,0.44,2,,1.5,2,,4.8,2,,0,2,,0.48,2,,0.38,1,,,,,
6/3/2015 0:00,0.8,2,,0.21,2,,1.6,2,,4.1,2,,0,2,,0.42,2,,0.39,1,,,,,
6/4/2015 0:00,0.87,2,,0.32,2,,1.4,2,,3.9,2,,0,2,,0.45,2,,0.38,1,,,,,
6/5/2015 0:00,1,2,,0.19,2,,1.5,2,,4,2,,0,2,,0.32,2,,0.38,1,,,,,
6/6/2015 0:00,0.85,2,,0.16,2,,3.8,2,,4,2,,0,2,,0.23,2,,0.38,1,,,,,
6/7/2015 0:00,0.87,2,,0.16,2,,2.3,2,,4,2,,0,2,,0.2,2,,0.37,1,,,,,
6/8/2015 0:00,0.84,2,,0.16,2,,1.7,2,,3.6,2,,0,2,,0.16,2,,0.38,1,,,,,
6/9/2015 0:00,0.98,2,,0.16,2,,1.9,2,,3.1,2,,0,2,,0.15,2,,0.38,1,,,,,
6/10/2015 0:00,0.65,2,,0.16,2,,1.4,2,,2.8,2,,0,2,,0.27,2,,0.39,1,,,,,
6/11/2015 0:00,0.73,2,,0.17,2,,1.6,2,,2.7,2,,0,2,,0.35,2,,0.38,1,,,,,
6/12/2015 0:00,0.83,2,,0.21,2,,1.7,2,,2.6,2,,0,2,,0.39,2,,0.39,1,,,,,
6/13/2015 0:00,0.84,2,,0.39,2,,2,2,,2.7,2,,0,2,,0.51,2,,0.4,1,,,,,
6/14/2015 0:00,1.1,2,,0.18,2,,1.8,2,,2.7,2,,0,2,,0.35,2,,0.4,1,,,,,
6/15/2015 0:00,1,2,,0.19,2,,1.8,2,,2.3,2,,0,2,,0.28,2,,0.39,1,,,,,
6/16/2015 0:00,0.9,2,,0.28,2,,1.8,2,,1.7,2,,0,2,,0.29,2,,0.4,1,,,,,
6/17/2015 0:00,0.84,2,,0.35,2,,1.8,2,,1.7,2,,0,2,,0.21,2,,0.4,1,,,,,
6/18/2015 0:00,0.88,2,,0.26,2,,1.8,2,,5.3,2,,0,2,,0.22,2,,0.4,1,,,,,
6/19/2015 0:00,0.81,2,,0.27,2,,1.5,2,,5.1,2,,0,2,,0.24,2,,0.42,1,,,,,
6/20/2015 0:00,0.81,2,,0.25,2,,1.4,2,,3.2,2,,0,2,,0.26,2,,0.4,1,,,,,
6/21/2015 0:00,0.87,2,,0.26,2,,1.3,2,,3.1,2,,0,2,,0.22,2,,0.38,1,,,,,
6/22/2015 0:00,0.85,2,,0.27,2,,1.4,2,,3.9,2,,0,2,,0.22,2,,0.38,1,,,,,
6/23/2015 0:00,0.82,2,,0.22,2,,1.4,2,,3.2,2,,0,2,,0.26,2,,0.38,1,,,,,
6/24/2015 0:00,0.93,2,,0.2,2,,3.5,2,,2.9,2,,0,2,,0.29,2,,0.38,1,,,,,
6/25/2015 0:00,1.1,2,,0.19,2,,1.5,2,,2.7,2,,0,2,,0.23,2,,0.4,1,,,,,
6/26/2015 0:00,0.82,2,,0.23,2,,1.3,2,,2.5,2,,0,2,,0.18,2,,0.37,1,,,,,
6/27/2015 0:00,0.94,2,,0.23,2,,1.2,2,,5.4,2,,0,2,,0.27,2,,0.33,1,,,,,
6/28/2015 0:00,1.7,2,,0.23,2,,1.2,2,,2.4,2,,0,2,,0.25,2,,0.34,1,,,,,
6/29/2015 0:00,1.4,2,,0.23,2,,1.3,2,,0.66,2,,0,2,,0.24,2,,0.34,1,,,,,
6/30/2015 0:00,2,2,,0.33,2,,1.3,2,,2.4,2,,0,2,,0.47,2,,0.35,1,,,,,
7/1/2015 0:00,0.73,2,,0.27,2,,1.4,2,,2.4,2,,0,2,,0.38,2,,0.36,1,,0,1,,
7/2/2015 0:00,0.73,1,,0.3,2,,1.3,2,,2,2,,0,2,,0.37,2,,0.36,1,,0,1,,
7/3/2015 0:00,0.8,1,,0.26,2,,1.3,2,,1.9,2,,0,2,,0.32,2,,0.37,1,,0,1,,
7/4/2015 0:00,0.66,1,,0.22,2,,1.2,2,,1.7,2,,0,2,,0.3,2,,0.39,1,,0,1,,
7/5/2015 0:00,0.82,1,,0.2,2,,1.1,2,,1.8,2,,0,2,,0.35,2,,0.39,1,,0,1,,
7/6/2015 0:00,0.79,1,,0.53,2,,1.1,2,,3.1,2,,0,2,,0.25,2,,0.4,1,,0,1,,
7/7/2015 0:00,0.73,1,,0.26,2,,1.2,2,,2.3,2,,0,2,,0.28,2,,0.41,1,,0,1,,
7/8/2015 0:00,0.73,1,,0.31,2,,1.4,2,,2.1,2,,0,2,,0.39,2,,0.41,1,,0,1,,
7/9/2015 0:00,0.73,1,,0.24,2,,1.5,2,,2.1,2,,0,2,,0.31,2,,0.42,1,,0,1,,
7/10/2015 0:00,0.66,1,,0.35,2,,1.3,2,,1.6,2,,0,2,,0.28,2,,0.42,1,,0,1,,
7/11/2015 0:00,0.7,1,,0.22,2,,1.3,2,,0.26,2,,0,2,,0.24,2,,0.46,1,,0,1,,
7/12/2015 0:00,0.78,1,,0.23,2,,1.2,2,,0.31,2,,0,2,,0.25,2,,0.49,1,,0,1,,
7/13/2015 0:00,0.75,1,,0.3,2,,1.2,2,,2.1,2,,0,2,,0.28,2,,0.49,1,,0,1,,
7/14/2015 0:00,0.77,1,,0.35,2,,1.4,2,,3.8,2,,0,2,,0.29,2,,0.46,1,,0,1,,
7/15/2015 0:00,0.72,1,,0.21,2,,1.2,2,,3.7,2,,0,2,,0.27,2,,0.48,1,,0,1,,
7/16/2015 0:00,0.71,1,,0.23,2,,1.3,2,,3.7,2,,0,2,,0.28,2,,0.47,1,,0,1,,
7/17/2015 0:00,0.72,1,,0.24,2,,1.4,2,,3.8,2,,0,2,,0.21,2,,0.48,1,,0,1,,
7/18/2015 0:00,5,1,,2.7,2,,9.4,2,,40,2,,0.24,2,,28,2,,4.2,1,,3.7,1,,
7/19/2015 0:00,8.9,1,,19,2,,8.2,2,,97,2,,0.15,2,,29,2,,5.4,1,,22,1,,
7/20/2015 0:00,2.8,1,,0.72,2,,9.5,2,,99,2,,0.06,2,,41,2,,1.4,1,,14,2,,
7/21/2015 0:00,0.89,1,,0.3,2,,1.6,2,,6.2,2,,0,2,,3.6,2,,0.44,1,,0.19,2,,
7/22/2015 0:00,1.1,1,,0.26,2,,1.4,2,,3.6,2,,0,2,,2,2,,0.42,1,,0.05,2,,
7/23/2015 0:00,0.96,1,,0.23,2,,1.9,2,,3.2,2,,0,2,,1.3,2,,0.31,1,,0,1,,
7/24/2015 0:00,1,1,,0.29,2,,1.4,2,,2.7,2,,0,2,,1.3,2,,0.29,1,,0,1,,
7/25/2015 0:00,0.85,1,,0.32,2,,1.5,2,,1.6,2,,0,2,,1.1,2,,0.3,1,,0,1,,
7/26/2015 0:00,0.93,1,,0.32,2,,1.4,2,,1.6,2,,0,2,,0.79,2,,0.29,1,,0,1,,
7/27/2015 0:00,0.99,1,,0.34,2,,1.6,2,,2,2,,0,2,,0.64,2,,0.28,1,,0,1,,
7/28/2015 0:00,1,1,,0.35,2,,1.8,2,,1.6,2,,0,2,,0.62,2,,0.29,1,,0,1,,
7/29/2015 0:00,1.1,1,,0.37,2,,1.8,2,,1.6,2,,0,2,,0.69,2,,0.27,1,,0,1,,
7/30/2015 0:00,1.1,1,,1.2,2,,1.8,2,,1.7,2,,0,2,,0.59,2,,0.27,1,,0,1,,
7/31/2015 0:00,1.1,1,,0.32,2,,1.9,2,,5.7,2,,0,2,,0.54,2,,0.29,1,,0,1,,
8/1/2015 0:00,1.1,1,,0.4,2,,1.9,2,,3.6,2,,0,2,,0.62,2,,0.26,1,,0,1,,
8/2/2015 0:00,1.2,1,,0.32,2,,2,2,,3.4,2,,0,2,,0.5,2,,0.27,1,,0,1,,
8/3/2015 0:00,1.3,1,,0.33,2,,2.1,2,,3.9,2,,0,2,,0.48,2,,0.25,1,,0,1,,
8/4/2015 0:00,1.4,1,,0.32,2,,2.3,2,,4.1,2,,0,2,,0.6,2,,0.25,1,,0,1,,
8/5/2015 0:00,1.2,1,,0.43,2,,2.3,2,,3.2,2,,0,2,,0.48,2,,0.25,1,,0,1,,
8/6/2015 0:00,1.2,1,,0.49,2,,2.3,2,,2.8,2,,0,2,,0.41,2,,0.26,1,,0,1,,
8/7/2015 0:00,1.2,1,,0.42,2,,2.2,2,,2.3,2,,0,2,,0.45,2,,0.25,1,,0,1,,
8/8/2015 0:00,1.1,1,,0.37,2,,1.8,2,,2,2,,0,2,,0.42,2,,0.24,1,,0,1,,
8/9/2015 0:00,1.3,1,,0.34,2,,1.8,2,,1.9,2,,0,2,,0.34,2,,0.24,1,,0,1,,
8/10/2015 0:00,1,1,,0.28,2,,1.8,2,,2.3,2,,0,2,,0.3,2,,0.24,1,,0,1,,
8/11/2015 0:00,0.95,1,,0.3,2,,2.5,2,,2.5,2,,0,2,,0.42,2,,0.23,1,,0,1,,
8/12/2015 0:00,0.97,1,,0.26,2,,2.4,2,,2.5,2,,0,2,,0.33,2,,0.23,1,,0,1,,
8/13/2015 0:00,1.1,1,,0.2,2,,2.5,2,,2.4,2,,0,2,,0.21,2,,0.25,1,,0,1,,
8/14/2015 0:00,1.2,1,,0.17,2,,2.1,2,,1.6,2,,0,2,,0.15,2,,0.22,1,,0,1,,
8/15/2015 0:00,1.4,1,,0.25,2,,1.9,2,,4.3,2,,0,2,,0.18,2,,0.22,1,,0,1,,
8/16/2015 0:00,1.4,1,,0.17,2,,1.7,2,,4.5,2,,0,2,,0.17,2,,0.21,1,,0,1,,
8/17/2015 0:00,1.2,1,,0.23,2,,1.6,2,,3.4,2,,0,2,,0.13,2,,0.22,1,,0,1,,
8/18/2015 0:00,1.1,1,,0.27,2,,1.6,2,,2.9,2,,0,2,,0.19,2,,0.25,1,,0,1,,
8/19/2015 0:00,1.5,1,,0.25,2,,1.4,2,,2.5,2,,0,2,,0.34,2,,0.22,1,,0,2,,
8/20/2015 0:00,0.91,1,,0.24,2,,1.4,2,,2,2,,0,2,,0.2,2,,0.21,1,,0,1,,
8/21/2015 0:00,0.78,1,,0.24,2,,1.4,2,,2,2,,0,2,,0.16,2,,0.17,1,,0,1,,
8/22/2015 0:00,0.82,1,,0.23,2,,1.4,2,,1.4,2,,0,2,,0.15,2,,0.18,1,,0,1,,
